source_site,product_url,image_url,brand,variant_id,product_id,price_egp,original_price_egp,in_stock,is_best_seller,is_new_arrival,seller_name,category_l3,model,storage_gb,ram_gb,network,sim_config,color
btech,https://btech.com/en/p/523a363b-bb61-4879-befb-59f17a0820e9,a/3/5/a/a35a5cf301c9d35e1a96244f4d12cb0b84e06640_realme_15t_silver_1.jpg,Realme,523a363b-bb61-4879-befb-59f17a0820e9,d42d45b0-26c6-4fdb-b0e2-61799dda39d2,22500.0,22500.0,True,False,False,King phone ,Smart Phones,Realme 15T,256.0,12.0,4G,Dual-SIM,Flowing Silver
btech,https://btech.com/en/p/563bbab9-c44b-43f8-865b-06c71069e020,d/1/c/3/d1c3e975a389766242f4097605a3a1690f6f764b_realme_15t_silver_1.jpg,Realme,563bbab9-c44b-43f8-865b-06c71069e020,d42d45b0-26c6-4fdb-b0e2-61799dda39d2,19999.0,19999.0,True,False,False,King phone ,Smart Phones,Realme 15T,256.0,8.0,4G,Dual-SIM,Flowing Silver
btech,https://btech.com/en/p/apple-iphone-16-128gb-5g-teal	,4/1/5/5/41557a72a920965a134275cde79d9b5b35b74c11_iPhone_16_Teal_PDP_Image_Position_1__en_ME.jpg,Apple,ce0c5970-d95f-4da5-88c8-17d8f4ce892c,aa999daf-3497-4655-95fa-110b145c297d,60202.0,60202.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 16,128.0,8.0,5G,Dual-SIM,Teal
btech,https://btech.com/en/p/refurbished-iphone-15-128gb-black-gold-12m,7/7/e/5/77e56103dbd16e6b29af55e376971ffb76b5e744_8d0da8a6b258c2a05c84718102d76a5d20cd5cddd2c737d3d24e184de45075fc.jpeg,Apple,1eb7cc99-3b40-4038-bfc7-6bb9c68d8efd,c5787bf1-3975-461f-845f-6f7b2ca992dd,40600.0,40600.0,True,False,False,UPGRADE,Re-furbished Mobiles,Apple iPhone 15,128.0,6.0,5G,Single SIM,Black
btech,https://btech.com/en/p/6bd8155a-2592-47af-b11f-8dad96272856,d/9/e/8/d9e855150c87cf7cf7a8bd48c8dbad59402f0cf7_iphone_15_pro_natural_natural_titanium_6_copy.jpg,Apple,6bd8155a-2592-47af-b11f-8dad96272856,501d9d91-ac7a-4358-8424-ffccfedc0f38,67199.0,67199.0,True,False,False,UPGRADE,Re-furbished Mobiles,Apple iPhone 15 Pro Max,512.0,8.0,5G,Single SIM,Natural Titanium
btech,https://btech.com/en/p/fb215a16-1115-498e-b8c5-00a9a77a3bb4,f/3/3/8/f33831cf5c2d32f8bb6b6b0dc2b984ad1b00e12c_xmywx3qn_a_1.jpg.pagespeed.ic.bnnfreuqee.jpg,Apple,fb215a16-1115-498e-b8c5-00a9a77a3bb4,3fc360f9-1dc4-43de-b39b-d9d5d052c5de,80499.0,80499.0,True,False,False,UPGRADE,Re-furbished Mobiles,Apple iPhone 16 Pro Max,256.0,8.0,5G,Single SIM,Desert Titanium
btech,https://btech.com/en/p/9b89abab-5f72-47d6-9a75-6660d2ca16d9,2/c/4/9/2c49ecc8f6ebfd369ca8ab5a7abec7a42f6d43c3_xmywx3qn_a_1.jpg.pagespeed.ic.bnnfreuqee.jpg,Apple,9b89abab-5f72-47d6-9a75-6660d2ca16d9,3fc360f9-1dc4-43de-b39b-d9d5d052c5de,88799.0,88799.0,True,False,False,UPGRADE,Re-furbished Mobiles,Apple iPhone 16 Pro Max,512.0,8.0,5G,Single SIM,Desert Titanium
btech,https://btech.com/en/p/71bbbba2-e01b-4adb-bfab-a878527d27c3,a/e/4/0/ae40e3ede9b380e3be7e183b9829aced455b4e87_Untitled_design__2_.jpg,Apple,71bbbba2-e01b-4adb-bfab-a878527d27c3,501d9d91-ac7a-4358-8424-ffccfedc0f38,63599.0,63599.0,True,False,False,UPGRADE,Re-furbished Mobiles,Apple iPhone 15 Pro Max,512.0,8.0,5G,Single SIM,Natural Titanium
btech,https://btech.com/en/p/6784d0b1-6a48-43a2-ae42-5a18977cc19f,6/f/5/3/6f53bbc95cdf7cdf4d834196f871fa9c0d9d71d0_54ac7e094393dfd21202da52913c4313ee4851a72b129dbb82edfb74e66ad384.jpeg,Apple,6784d0b1-6a48-43a2-ae42-5a18977cc19f,3fc360f9-1dc4-43de-b39b-d9d5d052c5de,73999.0,73999.0,True,False,False,UPGRADE,Re-furbished Mobiles,Apple iPhone 16 Pro Max,256.0,8.0,5G,Single SIM,Desert Titanium
btech,https://btech.com/en/p/samsung-galaxy-m55-256gb-8gb-ram-5g-dual-sim-black,6/5/c/3/65c387c9043f44ad0bdc169aa7aa979466e43059_1.jpeg,Samsung,378c8969-fc37-4f45-a818-766a622921f8,9b76ee1d-0e55-4124-92a3-db07419b124d,16999.0,16999.0,True,False,False,elmalh,Smart Phones,Samsung Galaxy M55,256.0,8.0,5G,Dual-SIM,Black
btech,https://btech.com/en/p/tecno-spark-30-256gb-8gb-ram-4g-lte-dual-sim-astral-ice-kl6,f/8/5/8/f8587025c78d5a1470323dd851cbab9c7f61e72f_96fe9fefad7ede2000ee7ff07a4c229db3d9f1925f11d4dd55d110ae616bc33a.jpeg,Techno,67b5e40d-95a5-4468-ab9f-e512fb9032cc,3fb1d037-cdb4-4771-86f9-92325ac758bf,9999.0,9999.0,True,False,False,ISM Mobile Shop,Smart Phones,Techno Spark 30,256.0,8.0,4G LTE,Dual-SIM,Astral Ice
btech,https://btech.com/en/p/realme-c53-dual-sim-128gb-6gb-ram-4g-mighty-black,2/b/1/0/2b101b440cf072569c339f6a00cb70f4b383f348_87e2c259877605ea66e6c4129453ef92073035fbd2fb1d92628147aba47d1825_copy.jpg,Realme,838af532-1b88-4385-a8d6-ac0dc3058e43,e62d75e6-fe0d-434b-9183-43e4f57516d8,8370.0,8370.0,True,False,False,yalla-tager,Smart Phones,Realme C53,128.0,6.0,4G,Dual-SIM,Mighty Black
btech,https://btech.com/en/p/realme-c53-128gb-6gbram-gold-no-warranty,7/4/b/d/74bddc3d2e401c7a4517262338e2b00744749a27_realme_c53_gold_1.jpeg,Realme,8a095983-ad97-4685-af99-6048c62681ec,e62d75e6-fe0d-434b-9183-43e4f57516d8,8370.0,8370.0,True,False,False,yalla-tager,Smart Phones,Realme C53,128.0,6.0,4G,Dual-SIM,Champagne Gold
btech,https://btech.com/en/p/08963c58-6bec-4fbb-be2a-25c1267aa8d3,8/6/9/c/869c9d6a51941a1171a85d5b36190054a1bbb836_7248fa811f120a442a1c839a4cdeed1c0fa043199a70779bb32dcf46641254e2.jpeg,Realme,08963c58-6bec-4fbb-be2a-25c1267aa8d3,73627391-12fb-4e02-8540-dbcc8b4bba60,5595.0,5595.0,True,False,False,yalla-tager,Smart Phones,Realme C30s,64.0,3.0,4G,Dual-SIM,Black
btech,https://btech.com/en/p/d4b68edb-3d1b-4919-8cd6-00cf724494fb,7/b/a/f/7bafdb045cf9b1d83d10b5e6c62b014014b20272_Untitled.jpg,Infinix,d4b68edb-3d1b-4919-8cd6-00cf724494fb,b202b8ee-2bb2-4303-b20e-593bccfc0fc5,9147.0,9147.0,True,False,False,yalla-tager,Smart Phones,Infinix Smart 10,256.0,4.0,4G LTE,Dual-SIM,Iris Blue
btech,https://btech.com/en/p/a15e15ea-c418-4289-9d0d-9695af15cbf6,0/7/5/4/07548f56458f5914ce5aa311470e14eedbee2113_wyooygt_t6ng2k3v1tu5nanv_1.jpg,Itel,a15e15ea-c418-4289-9d0d-9695af15cbf6,0f3ca63f-705a-44c3-b7c5-a9c4f71d227e,6982.0,6982.0,True,False,False,yalla-tager,Smart Phones,Itel P65,128.0,8.0,4G,Dual-SIM,Cyber Titanium
btech,https://btech.com/en/p/oppo-a38-128gb-4gbram-4g-lte-dual-sim-gold,f/a/7/a/fa7a2c3eab907ba7fe60e9adaf5957a60cdd4812_847f10d6a86534cdf434951a902c3cf3f75960ec13c82e5893c9b5506be787c8.jpeg,Oppo,63811be0-7410-49de-854f-6ca6748234c5,88e29288-b89d-4e06-b9a0-55c3a48f52a1,8925.0,8925.0,True,False,False,yalla-tager,Smart Phones,Oppo A38,128.0,4.0,4G LTE,Dual-SIM,Gold
btech,https://btech.com/en/p/oppo-a78-256gb-8gb-ram-dual-sim-4g-lte-black,1/c/e/9/1ce960dd3575f3d41cbcd37f8d1d6e2afbec13fb_0271849684ef4ac69fe46d114eb2deebd249116cc66288480eb9f359ac0aabb0.jpg,Oppo,e2f792ce-0838-4bc8-8165-cd3ba49d2e39,337085ee-4b54-4d08-bb52-c54f7c0ec4c5,14253.0,14253.0,True,False,False,yalla-tager,Smart Phones,Oppo A78,256.0,8.0,4G LTE,Dual-SIM,Black
btech,https://btech.com/en/p/07671bc3-837b-4f20-ae94-c54d8f5cea5c,d/9/b/c/d9bcafd1f96c984f942bc9d03a7f8fe1443c1b3e_iPhone_17_Pro_Max_Cosmic_Orange_PDP_Image_Position_1__en_ME.jpg,Apple,07671bc3-837b-4f20-ae94-c54d8f5cea5c,b55c6c1e-f7ee-4adc-aa51-e92f5a964ed6,126255.0,126255.0,True,False,False,drmobile,Smart Phones,Apple iPhone 17 Pro Max,1024.0,12.0,,eSIM,Cosmic Orange
btech,https://btech.com/en/p/f50508b7-683b-4842-8348-660671f07ec5,5/9/4/9/594998e4ef24dda3a76b8964c5b655fb242ba049_iPhone_17_Pro_Max_Silver_PDP_Image_Position_1__en_ME.jpg,Apple,f50508b7-683b-4842-8348-660671f07ec5,b55c6c1e-f7ee-4adc-aa51-e92f5a964ed6,144999.0,144999.0,True,False,False, Salem Group ,Smart Phones,Apple iPhone 17 Pro Max,1024.0,12.0,,eSIM,Silver
btech,https://btech.com/en/p/7d331b18-a90a-43b7-b8c4-8f803e8d46a6,e/1/9/a/e19a9d7720dda6d15547b635373bb040337c7c4e_iPhone_17_Pro_Max_Deep_Blue_PDP_Image_Position_1__en_ME.jpg,Apple,7d331b18-a90a-43b7-b8c4-8f803e8d46a6,b55c6c1e-f7ee-4adc-aa51-e92f5a964ed6,144999.0,144999.0,True,False,False, Salem Group ,Smart Phones,Apple iPhone 17 Pro Max,1024.0,12.0,,eSIM,Deep Blue
btech,https://btech.com/en/p/f47e8a50-2577-443a-98ef-d9aab8b517c3,0/4/1/1/041194b19946a164362e2f9482df5464673fd795_iPhone_17_Pro_Max_Silver_PDP_Image_Position_1__en_ME.jpg,Apple,f47e8a50-2577-443a-98ef-d9aab8b517c3,b55c6c1e-f7ee-4adc-aa51-e92f5a964ed6,189999.0,189999.0,True,False,False, Salem Group ,Smart Phones,Apple iPhone 17 Pro Max,2048.0,12.0,,eSIM,Silver
btech,https://btech.com/en/p/2a265e43-77fa-460b-b169-ce2706660f24,9/6/9/5/9695228b8e7579fc6af0ab1d8c9b38cb78d549b2_iPhone_17_Pro_Max_Cosmic_Orange_PDP_Image_Position_1__en_ME.jpg,Apple,2a265e43-77fa-460b-b169-ce2706660f24,b55c6c1e-f7ee-4adc-aa51-e92f5a964ed6,189999.0,189999.0,True,False,False, Salem Group ,Smart Phones,Apple iPhone 17 Pro Max,2048.0,12.0,,eSIM,Cosmic Orange
btech,https://btech.com/en/p/fe69414b-34fb-4866-a895-c24bc1e06ad4,d/d/f/1/ddf185f2814fb0aaf640e20a5ab5899890b6c75a_iPhone_17_Pro_Max_Deep_Blue_PDP_Image_Position_1__en_ME.jpg,Apple,fe69414b-34fb-4866-a895-c24bc1e06ad4,b55c6c1e-f7ee-4adc-aa51-e92f5a964ed6,189999.0,189999.0,True,False,False, Salem Group ,Smart Phones,Apple iPhone 17 Pro Max,2048.0,12.0,,eSIM,Deep Blue
btech,https://btech.com/en/p/2aed6e7b-defd-4622-acfd-f559dce720ff,7/e/d/c/7edcd053024d3812482509a40e392de1226e995b_1ac56e811ce82636318528391bca7d6b3d8e0fc8_243531816591.jpg,Oppo,2aed6e7b-defd-4622-acfd-f559dce720ff,b9e9832d-7807-4d71-8f29-864bdd457b26,33674.0,33674.0,True,False,False,B.TECH,Smart Phones,Oppo Reno 15,512.0,12.0,5G,Dual-SIM,Aurora White
btech,https://btech.com/en/p/0957d0d5-25b8-427d-b9e4-8ca2207d2345,0/5/7/2/0572d58e4c9cf641e2b5be423b5a0376310d8b24_Untitled_design.jpg,Oppo,0957d0d5-25b8-427d-b9e4-8ca2207d2345,a3c87621-9c52-48ac-95fe-ea5637839852,51000.0,51000.0,True,False,False,King phone ,Smart Phones,Oppo Reno 15 Pro,512.0,12.0,5G,Dual-SIM,Aurora Blue
btech,https://btech.com/en/p/realme-14-pro-plus-256gb-12gb-ram-5g-dual-sim-pearl-white,7/8/d/3/78d372d3a8e684ebf2a55e46e9acd4d69ea701bc_3a3eaefad1e7367c53a78fb9e16aa8c5f4f18b4b1962ea37a2bd8976b8ef9e92.jpeg,Realme,b2fd0ea7-d01b-4cff-a671-195333a82e07,382afd09-fe36-40d6-bfdd-c2af9ffa088e,28508.0,28508.0,True,False,False,Elhashim Store,Smart Phones,Realme 14 Pro Plus,256.0,12.0,5G,Dual-SIM,Pearl White
btech,https://btech.com/en/p/009b43e6-7486-4d46-a783-014a4e3acc22,2/9/e/0/29e0a3a151f84fb4daada5dd142f24c464cade53_9824edb022cd12cd19d16b5ba4d8fbc1f5ddcaa4b384697a93156aa8b8319f83.jpeg,Samsung,009b43e6-7486-4d46-a783-014a4e3acc22,26f753fb-18fb-4f93-8cea-6b3ca7c2f480,76772.0,76772.0,True,False,False,Elhashim Store,Smart Phones,Samsung Galaxy S25 Ultra,512.0,12.0,5G,Dual-SIM,Titanium Black
btech,https://btech.com/en/p/vivo-v25e-128gb-8gb-4g-gold,1/4/e/3/14e32b03fa9eab93a52462af47468acf8a46d089_1.jpeg,Vivo,62c1fe26-f9c2-431b-b8fc-24d10fac3d46,a99f7a6e-24b0-47e3-a543-86500ef21d6b,14586.0,14586.0,True,False,False,yalla-tager,Smart Phones,Vivo V25e,128.0,8.0,4G LTE,Dual-SIM,Sunrise Gold
btech,https://btech.com/en/p/e01ae236-c7de-4b19-a510-a6ae233e674a,1/0/f/5/10f5b6dea87962bf6270467fb3a1eff194301f2b_oppo_a16k_32gb_3gb_blue.jpg,Oppo,e01ae236-c7de-4b19-a510-a6ae233e674a,568eb855-752d-4edc-8fb4-8b70c66d9e1d,5125.0,5125.0,True,False,False,yalla-tager,Smart Phones,Oppo A16K,32.0,3.0,4G LTE,Dual-SIM,Blue
btech,https://btech.com/en/p/realme-note-60x-64gb-3gb-ram-4g-dual-sim-green-middle-east,7/a/6/f/7a6fe32c74b845e6ef56704551f71cd0826b2222_cc1793a7abe71f992bbdf2131bfa3fa4b1eeb39d7467a3d2c08a720e3c356d56.jpeg,Realme,1da415a5-08c2-4e22-92a4-1d4fa256610e,12bc81c1-692a-471a-870e-74a1f8df5ae7,6800.0,6800.0,True,False,False,yalla-tager,Smart Phones,Realme Note 60x,64.0,3.0,4G,Dual-SIM,Wilderness Green
btech,https://btech.com/en/p/cf1b4a6c-aab5-438b-a737-a98779cbd022,7/3/d/a/73dadcaed08486f9b5caad24ebdc385979ecc619_22.jpg,Honor,cf1b4a6c-aab5-438b-a737-a98779cbd022,789ff49b-ca44-4e29-bff7-b186eb41d837,22761.0,22761.0,True,False,False,yalla-tager,Smart Phones,Honor X8d,256.0,8.0,4G,Dual-SIM,Velvet Grey
btech,https://btech.com/en/p/b7c5789e-9b96-4f8e-a620-95d5c4cf4031,2/3/2/3/23237b2267156a50600dcd87e8683d240fb5cbbb____2026_01_03t105551.859.jpg,Infinix,b7c5789e-9b96-4f8e-a620-95d5c4cf4031,c6d08379-2599-440f-a5d9-1ca9a30f4c5f,9006.0,9006.0,True,False,False,Elhashim Store,Smart Phones,Infinix Hot 60i,256.0,8.0,4G,Dual-SIM,Meadow Green
btech,https://btech.com/en/p/3c5314e8-806a-45f9-bed9-b4fc05e06b32,9/2/c/f/92cfc5f9beb1fbcbdd994782dfb4d94577b70a45_Vivo_Y31d_4G.jpg,Vivo,3c5314e8-806a-45f9-bed9-b4fc05e06b32,d2b645f3-71c4-4a36-9127-c403cc442ae0,11960.0,11960.0,True,False,False,Aymen elsoudy,Smart Phones,Vivo Y31d,128.0,6.0,4G,Dual-SIM,Feather Gold
btech,https://btech.com/en/p/oppo-a5-256gb-8gb-ram-4g-dual-sim-aurora-green,3/a/7/3/3a73a7ac2cb106fc7f6dd1898117dc5e9b0e1c06_imgi_2_a79c17e26f6612643c561aa9038377f5b70283b89c6bc058ca3953066de1a4e9.jpg,Oppo,cdcf71b3-b26e-4fbc-ad00-1c00584f7e14,17344b24-e2ee-4d84-adf8-59765cb4849f,14666.0,14666.0,True,False,False,ISM Mobile Shop,Smart Phones,Oppo A5,256.0,8.0,4G LTE,Dual-SIM,Aurora Green
btech,https://btech.com/en/p/1726a844-f247-4b5c-a290-c53a125eb1f0,6/f/a/b/6fabad6e6a275d73d4224db64ccd2c339d10e42c_realme_15t_titnahim_1.jpg,Realme,1726a844-f247-4b5c-a290-c53a125eb1f0,8a500222-0bec-4206-be84-c1cf5e84d0a2,18987.0,18987.0,True,False,False,Elhashim Store,Smart Phones,Realme 15T,256.0,12.0,4G,Dual-SIM,Suit Titanium
btech,https://btech.com/en/p/64d6d329-64e5-46bc-9785-508521e47e7e,7/9/1/b/791b212f0a6b6068b0aa28c16db1d7e99aa653e0_Vivo_Y31d_4G.jpg,Vivo,64d6d329-64e5-46bc-9785-508521e47e7e,d2b645f3-71c4-4a36-9127-c403cc442ae0,12590.0,12590.0,True,False,False,Elhashim Store,Smart Phones,Vivo Y31d,128.0,8.0,4G,Dual-SIM,Feather Gold
btech,https://btech.com/en/p/19114d6d-f25d-4d08-885f-e2b600b23007,d/7/c/1/d7c1540bcbf0cffc859eafcdaac2febeee686517_vivo_v70_fe_silver.jpg,Vivo,19114d6d-f25d-4d08-885f-e2b600b23007,0e2b7499-6ea6-49a3-90a0-451e24c23d02,24700.0,24700.0,True,False,False,Aymen elsoudy,Smart Phones,Vivo V70 FE,256.0,12.0,5G,Dual-SIM,Titanium Silver
btech,https://btech.com/en/p/f6f25980-4af3-4ab2-9ac3-0c461a7e105d,d/d/a/2/dda278342b5a1bbc61814954c8b449890d914a00_imgi_9_blue_4_1.jpg,Honor,f6f25980-4af3-4ab2-9ac3-0c461a7e105d,789ff49b-ca44-4e29-bff7-b186eb41d837,17850.0,17850.0,True,False,False,B.TECH,Smart Phones,Honor X8d,512.0,8.0,4G,Dual-SIM,Light Blue
btech,https://btech.com/en/p/3019594a-e01d-41b1-8cb8-283de212c6c5,2/4/6/d/246dd48e9aa9a563c0e1fc580e3c149678a5edd0_imgi_222_209a8130_60db_41ac_8c85_5f8179b6eee0.jpg,Itel,3019594a-e01d-41b1-8cb8-283de212c6c5,323510c5-8d2a-4798-98d3-94c0cc030398,5330.0,5330.0,True,False,False,yalla-tager,Smart Phones,Itel A90,64.0,3.0,4G,Dual-SIM,Starlit Black
btech,https://btech.com/en/p/e9cfd561-1f8c-40ac-ac8a-c496e98e803f,6/7/1/3/671327a8e2b2d28d4f5b4e4f29c971f2952d8335_1.jpg,Itel,e9cfd561-1f8c-40ac-ac8a-c496e98e803f,ff7449b3-09d7-4541-aabb-6bafc07b4c92,5777.0,5777.0,True,False,False,ISM Mobile Shop,Smart Phones,Itel A100C,128.0,3.0,4G,Dual-SIM,Pure Black
btech,https://btech.com/en/p/vivo-v60-256gb-12gb-ram-5g-dual-sim-auspicious-gold,c/3/b/4/c3b40ee650fa58b84c764fec2f00b3426ac7fb90_imgi_2_27de381f2c4b02be727fafe355e46b453a9814e0eaab95b25254a79c628b28f5.jpg,Vivo,6d8719bd-c30e-47ed-823a-6566df8d6b53,69684af3-b0fb-44be-8ee1-171fbbc70293,25246.0,25246.0,True,False,False,B.TECH,Smart Phones,Vivo V60,256.0,12.0,5G,Dual-SIM,Auspicious Gold
btech,https://btech.com/en/p/e8a47486-9a42-46f9-9781-9586b0611afa,d/8/2/b/d82b033851f7633b721dc990c8ebb121c6d0c2e0_51ce83d7_cd27_48a2_8c88_cb9ece302d45.jpg,Infinix,e8a47486-9a42-46f9-9781-9586b0611afa,903d1096-9f0e-40ed-be1b-48b7325036ba,8919.0,8919.0,True,False,False,yalla-tager,Smart Phones,Infinix Hot 60,128.0,6.0,5G,Dual-SIM,Caramel Glow
btech,https://btech.com/en/p/vivo-y04-256gb-4gb-4g-dual-sim-gold,0/1/9/9/0199cbf11b864dd6410c6b0f70435c55dd4f7715_44fd1385b6b821e0d68433574ee5e86da9e6a54c7394060d5759bcf10d05bd9b.jpeg,Vivo,e8feff50-59c1-45aa-b7e5-aaf00262785e,c3303898-493c-40af-adfb-23704035e06c,8500.0,8500.0,True,False,False,888mobilestore,Smart Phones,Vivo Y04,256.0,4.0,4G LTE,Dual-SIM,Gold
btech,https://btech.com/en/p/realme-c75-128gb-8gb-4g-lte-dual-sim-black,2/4/d/9/24d9f8a473190964d5edc8e128d9cf1e92d73c5e_0a526ae77a1460cbe38023bafc4f1c137c4752340212f3bb032dc336def70f21.jpeg,Realme,d9c09b2b-a89e-40e8-a1f3-b0ac1dba17e9,1802d8e4-efc7-4d6c-9a0c-6253fe502e7e,11123.0,11123.0,True,False,False,yalla-tager,Smart Phones,Realme C75,128.0,8.0,4G LTE,Dual-SIM,Black
btech,https://btech.com/en/p/4a29dddb-ce71-42be-b8c5-300cd60cb142,d/b/e/d/dbed173495b5692f59b5dcafd766ea3664dbff82_xiaomi_redmi_note_15_4g_6gb_128gb_6_77_amoled_5800mah_purpura.jpg,Xiaomi,4a29dddb-ce71-42be-b8c5-300cd60cb142,23387a55-9c18-46bb-91be-91126d008991,11539.0,11539.0,True,False,False,Elhashim Store,Smart Phones,Xiaomi Redmi Note 15,128.0,6.0,4G,Dual-SIM,Purple
btech,https://btech.com/en/p/211fdf46-0b96-4d3b-8b3e-af8ec1f2f3c0,7/a/2/c/7a2c5046821011c94150ec92b11744205398ee2e_ma102_1_1_1_exs3q0anebdtb4it.jpg,Apple,211fdf46-0b96-4d3b-8b3e-af8ec1f2f3c0,aded1c0e-0d78-4f91-8b0b-083f61fba3af,80099.0,80099.0,True,False,False,2B For Information Technology Systems,Smart Phones,Apple iPhone 16 Plus,256.0,8.0,5G,Single SIM,White
btech,https://btech.com/en/p/1930916a-eb76-4851-a7d6-8118e30a81d8,5/5/d/9/55d92fe7f99f4331d7b2edaed17c9a4b57cd6daf_honor_x5c_plus_ocean_cyan.jpg,Honor,1930916a-eb76-4851-a7d6-8118e30a81d8,e03f3279-5f2a-461a-b8d5-0f4f272392f9,7800.0,7800.0,True,False,False,Aymen elsoudy,Smart Phones,Honor X5C Plus,128.0,4.0,,,Ocean Cyan
btech,https://btech.com/en/p/realme-note-60x-64gb-3gb-ram-4g-dual-sim-black-middle-east,8/f/0/5/8f05ac8981fb00cefd5b26ccef1a54b332cd1992_9ad573ee23850a98462c526c24951a1b6fe1a0abfdb66abd2bc48c314ef3598f.jpeg,Realme,4c00eb30-b4e0-48a2-9ca3-b3c7e60aa19c,d175b59b-f4b2-46a5-9e70-7b096d51b485,7293.0,7293.0,True,False,False,Elhashim Store,Smart Phones,Realme Note 60x,64.0,3.0,4G LTE,Dual-SIM,Marble Black
btech,https://btech.com/en/p/29220253-5fac-4df7-9f56-8a0ec7965438,d/8/f/9/d8f9edfcea6a603f45deabbfdea66c2ef721ca25_Martin_Identity_Pictures_Reddish_Brown________HQ_PNG_RGB_20250721_1_.jpg,Honor,29220253-5fac-4df7-9f56-8a0ec7965438,2d811852-0d37-42a5-8d92-b7a591dd871c,23111.0,23111.0,True,False,False,ISM Mobile Shop,Smart Phones,Honor X9d,256.0,12.0,5G,Dual-SIM,Reddish Brown
btech,https://btech.com/en/p/664d17ed-64a5-43c2-a744-edfeee3971d0,e/f/d/5/efd5b32e004599e4680a7d4c37fdc63e0fc17d4f_Martin_Identity_Pictures_Forest_Green________HQ_PNG_RGB_20250721_1_.jpg,Honor,664d17ed-64a5-43c2-a744-edfeee3971d0,2d811852-0d37-42a5-8d92-b7a591dd871c,23111.0,23111.0,True,False,False,ISM Mobile Shop,Smart Phones,Honor X9d,256.0,12.0,5G,Dual-SIM,Forest Green
btech,https://btech.com/en/p/2e3dc458-b66e-4030-803c-549077e4f28d,c/4/5/4/c4547d9bbb8bc3c6e842bae670631db39dc36b8a_Martin_Identity_Pictures_Sunrise_Gold________HQ_PNG_RGB_20250721_1_.jpg,Honor,2e3dc458-b66e-4030-803c-549077e4f28d,2d811852-0d37-42a5-8d92-b7a591dd871c,23222.0,23222.0,True,False,False,Ehab Group,Smart Phones,Honor X9d,256.0,12.0,5G,Dual-SIM,Sunrise Gold
btech,https://btech.com/en/p/5501e703-137f-468c-9c2e-b0d1255b5ec5,8/e/f/f/8effef3f32a8f9e838367631c373102dad0ac341_imgi_42_Realme_15_pro_5g_velvet_green_12gb_256gb_Front_Back_View.jpg,Realme,5501e703-137f-468c-9c2e-b0d1255b5ec5,92a78738-8157-4145-9a4f-15b583c0fc51,26670.0,26670.0,True,False,False,Elhashim Store,Smart Phones,Realme 15 Pro,256.0,12.0,5G,Dual-SIM,Velvet Green
btech,https://btech.com/en/p/683c273d-0f0d-412e-8e8c-acc7664de78f,8/7/7/f/877f2cefc7c4b9519269b9f9be4c88f2fd565e12_gray2.jpg,Tecno,683c273d-0f0d-412e-8e8c-acc7664de78f,d5096c16-a126-4690-b56d-576c20f335a7,6111.0,6111.0,True,False,False,Aymen elsoudy,Smart Phones,Tecno Spark Go 3,64.0,4.0,4G,Dual-SIM,Titanium Grey
btech,https://btech.com/en/p/417689b7-a42e-4aa0-bdc5-2b41e762f887,9/c/1/3/9c13c651387a965fba8272e0ed7776267ce2b5ac_black.jpg,Tecno,417689b7-a42e-4aa0-bdc5-2b41e762f887,d5096c16-a126-4690-b56d-576c20f335a7,6599.0,6599.0,True,False,False,ISM Mobile Shop,Smart Phones,Tecno Spark Go 3,128.0,4.0,4G,Dual-SIM,Ink Black
btech,https://btech.com/en/p/38a6e8dd-7bef-4f24-a5fd-1f7052f96f11,3/9/c/1/39c1504bd6f44c6ef34b6ff355557e3a2c85d508_20240705_140126_removebg_preview_16_10_removebg_preview.png,Itel,38a6e8dd-7bef-4f24-a5fd-1f7052f96f11,04def4a2-fdc1-4699-a0fe-d654f327a63a,5162.0,5162.0,True,False,False,yalla-tager,Smart Phones,Itel A50C,64.0,2.0,4G LTE,Dual-SIM,Dawn Blue
btech,https://btech.com/en/p/c1f42e52-6329-4cba-bb1c-35dc1dc10dc5,b/5/c/6/b5c666b8b63f110e4f7b1e2f7793605226349919_imgi_618_9e78facd_614e_4987_86b4_b6811e04c4cc.jpg,Nokia,c1f42e52-6329-4cba-bb1c-35dc1dc10dc5,ae896fe0-c449-49e9-85f9-3ce9fe9b4bd7,1127.0,1127.0,True,False,False,Jana_store,Feature Phones,Nokia 150,,,,Middle East Version 2023 Dual-SIM,
btech,https://btech.com/en/p/6e343a40-8c4a-4bdc-85e2-e5074e2c36e0,9/2/7/e/927e8026a96e276052ca9e5a9bc359dcc96074b5_n51044862a_1_gt170eotjduljuni.jpg,Hope,6e343a40-8c4a-4bdc-85e2-e5074e2c36e0,22e806f2-da6c-4300-883f-2471eed4bca3,588.0,588.0,True,False,False,Jana_store,Feature Phones,Hope Bm10,,,,,
btech,https://btech.com/en/p/cf63ab61-7e52-46ee-971f-e181ec118f37,c/2/3/c/c23ce6a186edf98c283710ddbbe80986173009d4_imgi_8_1000285Hope_K19_4_SIM_Mobile_Phone_Not_Only_3_in_1_22000mAh_with_LED_Light__Black794340.jpg,Hope,cf63ab61-7e52-46ee-971f-e181ec118f37,21a2a67d-7996-4e22-b7a6-72e4629ce8dd,1323.0,1323.0,True,False,False,Jana_store,Feature Phones,Hope K19,,,,Middle East Version More than Two SIM,
